X,S,C
1218,0.0909350894836507,0.04898931862886354
1219,0.08802512280486496,0.04744724783766997
1220,0.08511167756726934,0.04590330203583919
1221,0.08219486890379812,0.04435754223670524
1222,0.07927481208031395,0.04281002952528778
1223,0.07635162249103189,0.04126082505587767
1224,0.07342541565391514,0.03970999004961993
1225,0.07049630720624123,0.03815758579209562
1226,0.06756441289994086,0.03660367363089919
1227,0.0646298485969794,0.03504831497321324
1228,0.06169273026483779,0.03349157128338314
1229,0.058753173972036166,0.0319335040804877
1230,0.05581129588333056,0.03037417493590803
1231,0.052867212255208074,0.028813645470893514
1232,0.049921039431424674,0.027251977354130215
1233,0.04697289383821612,0.025689232299298544
1234,0.044022891979793144,0.02412547206263801
1235,0.04107115043372289,0.022560758440505882
1236,0.03811778584632464,0.02099515326693511
1237,0.03516291492806545,0.01942871841119035
1238,0.03220665444891324,0.017861515775324365
1239,0.02924912123380352,0.016293607291730877
1240,0.02629043215786453,0.014725054920696288
1241,0.023330704142026093,0.01315592064795244
1242,0.020370054148202144,0.011586266482226657
1243,0.017408599174714823,0.010016154452790842
1244,0.014446456251803852,0.008445646607011989
1245,0.011483742436752209,0.006874805007897555
1246,0.008520574809537607,0.0053036917316441915
1247,0.00555707046797238,0.003732368865185963
1248,0.00259334652324128,0.0021608985037381455
1249,-0.00037047990481653414,0.0005893427483446913
1250,-0.00333429169234023,-0.0009822362965745343
1251,-0.006297971716008988,-0.0025537765256806472
1252,-0.00926140285768895,-0.00412521583516868
1253,-0.012224468009193856,-0.005696492125220452
1254,-0.015187050076633568,-0.007267543302461285
1255,-0.018149031985345232,-0.008838307282412017
1256,-0.021110296684327068,-0.010408721991942893
1257,-0.02407072715089953,-0.011978725371726997
1258,-0.027030206395437517,-0.013548255378691367
1259,-0.029988617465775746,-0.015117249988469696
1260,-0.03294584345206886,-0.01668564719785428
1261,-0.03590176749126783,-0.01825338502724492
1262,-0.03885627277175274,-0.01982040152309865
1263,-0.041809242537979685,-0.02138663476037847
1264,-0.044760560095127744,-0.022952022844999146
1265,-0.047710108813618035,-0.024516503916274007
1266,-0.05065777213378908,-0.02608001614936044
1267,-0.05360343357045849,-0.02764249775770174
1268,-0.05654697671761255,-0.029203886995469212
1269,-0.059488285252896844,-0.03076412216000269
1270,-0.06242724294230584,-0.0323231415942471
1271,-0.06536373364467352,-0.03388088368919214
1272,-0.06829764131639138,-0.03543728688630334
1273,-0.07122885001588486,-0.036992289679957886
1274,-0.0741572439082745,-0.038545830619873336
1275,-0.0770827072698097,-0.04009784831353696
1276,-0.08000512449271469,-0.04164828142863002
1277,-0.0829243800894659,-0.043197068695454165
1278,-0.08584035869755269,-0.0447441489093509
1279,-0.08875294508382581,-0.04628946093312112
1280,-0.09166202414941438,-0.04783294369943939
1281,-0.09456748093390388,-0.04937453621326982
1282,-0.09746920061994047,-0.05091417755427512
1283,-0.10036706853809108,-0.05245180687922274
1284,-0.10326097017096458,-0.05398736342439188
1285,-0.10615079115788717,-0.05552078650797343
1286,-0.10903641729956348,-0.057052015532466666
1287,-0.11191773456245357,-0.05858098998707655
1288,-0.11479462908310722,-0.060107649450103676
1289,-0.11766698717313773,-0.06163193359133071
1290,-0.12053469532324357,-0.06315378217440908
1291,-0.12339764020785537,-0.06467313505923812
1292,-0.12625570868976865,-0.06618993220434034
1293,-0.1291087878244781,-0.06770411366923677
1294,-0.13195676486439822,-0.06921561961681434
1295,-0.13479952726392241,-0.07072439031568924
1296,-0.13763696268333092,-0.07223036614256995
1297,-0.14046895899332412,-0.07373348758461211
1298,-0.14329540427974052,-0.07523369524176911
1299,-0.1461161868476779,-0.07673092982914195
1300,-0.14893119522608345,-0.07822513217932037
1301,-0.15174031817186062,-0.07971624324472185
1302,-0.15454344467482883,-0.0812042040999234
1303,-0.1573404639615461,-0.08268895594399263
1304,-0.1601312655000413,-0.08417044010280979
1305,-0.16291573900387846,-0.08564859803138723
1306,-0.16569377443674682,-0.0871233713161818
1307,-0.1684652620171363,-0.08859470167740355
1308,-0.1712300922215917,-0.09006253097132182
1309,-0.173988155790326,-0.09152680119255747
1310,-0.17673934373074474,-0.09298745447637975
1311,-0.1794835473218228,-0.09444443310099128
1312,-0.1822206581188368,-0.09589767948980787
1313,-0.18495056795720188,-0.09734713621373633
1314,-0.18767316895672082,-0.09879274599344265
1315,-0.19038835352637307,-0.10023445170161432
1316,-0.19309601436808066,-0.10167219636522043
1317,-0.19579604448085774,-0.10310592316776174
1318,-0.1984883371656423,-0.10453557545151483
1319,-0.20117278602890565,-0.10596109671977352
1320,-0.2038492849872,-0.10738243063907985
1321,-0.20651772827103798,-0.108799521041451
1322,-0.20917801042955375,-0.11021231192659746
1323,-0.21183002633431158,-0.11162074746413832
1324,-0.21447367118328486,-0.1130247719958064
1325,-0.21710884050561674,-0.1144243300376466
1326,-0.2197354301652581,-0.11581936628221078
1327,-0.222353336364975,-0.1172098256007423
1328,-0.22496245565108097,-0.11859565304535338
1329,-0.22756268491693277,-0.1199767938511988
1330,-0.23015392140695212,-0.12135319343863905
1331,-0.23273606272161373,-0.1227247974153955
1332,-0.23530900682000322,-0.12409155157870425
1333,-0.23787265202507513,-0.12545340191745294
1334,-0.24042689702756093,-0.12681029461431764
1335,-0.2429716408889817,-0.12816217604789173
1336,-0.2455067830466291,-0.12950899279480044
1337,-0.2480322233177148,-0.13085069163181415
1338,-0.2505478619019854,-0.13218721953795415
1339,-0.2530535993869307,-0.13351852369658315
1340,-0.2555493367517627,-0.13484455149749494
1341,-0.25803497536996645,-0.1361652505389955
1342,-0.260510417014828,-0.13748056862996907
1343,-0.2629755638623976,-0.13879045379194468
1344,-0.2654303184952411,-0.1400948542611487
1345,-0.2678745839071155,-0.14139371849054944
1346,-0.2703082635060525,-0.14268699515189617
1347,-0.27273126111813184,-0.14397463313774667
1348,-0.2751434809920923,-0.1452565815634856
1349,-0.27754482780231626,-0.14653278976933753
1350,-0.27993520665262395,-0.14780320732236793
1351,-0.2823145230807569,-0.14906778401847504
1352,-0.2846826830613054,-0.1503264698843759
1353,-0.28703959300987236,-0.15157921517957984
1354,-0.2893851597863417,-0.15282597039835483
1355,-0.29171929069932645,-0.15406668627168238
1356,-0.29404189350910315,-0.15530131376920667
1357,-0.2963528764313068,-0.15652980410117104
1358,-0.29865214814122254,-0.1577521087203451
1359,-0.30093961777669875,-0.15896817932394516
1360,-0.30321519494173543,-0.16017796785554217
1361,-0.30547878971079,-0.16138142650695964
1362,-0.3077303126315627,-0.16257850772016497
1363,-0.3099696747285279,-0.16376916418914794
1364,-0.3121967875076237,-0.1649533488617887
1365,-0.31441156295773,-0.16613101494172078
1366,-0.3166139135558055,-0.16730211589017624
1367,-0.3188037522703482,-0.1684666054278266
1368,-0.32098099256321433,-0.16962443753661374
1369,-0.32314554839468457,-0.1707755664615645
1370,-0.3252973342268106,-0.17191994671260077
1371,-0.32743626502522005,-0.1730575330663391
1372,-0.32956225626416114,-0.17418828056787392
1373,-0.3316752239293663,-0.17531214453255636
1374,-0.3337750845208731,-0.17642908054776046
1375,-0.33586175505695337,-0.17753904447463711
1376,-0.3379351530766854,-0.17864199244985918
1377,-0.3399951966442245,-0.17973788088735346
1378,-0.34204180435121856,-0.18082666648002513
1379,-0.3440748953199275,-0.18190830620146803
1380,-0.3460943892073871,-0.18298275730766428
1381,-0.34810020620764703,-0.18404997733867504
1382,-0.3500922670549329,-0.18510992412031768
1383,-0.35207049302769633,-0.18616255576583143
1384,-0.3540348059508247,-0.18720783067753446
1385,-0.35598512819857575,-0.18824570754846687
1386,-0.3579213826992387,-0.1892761453640218
1387,-0.3598434929356742,-0.19029910340356954
1388,-0.36175138295034515,-0.1913145412420629
1389,-0.3636449773482511,-0.19232241875163647
1390,-0.3655242012980864,-0.19332269610319402
1391,-0.36738898053707914,-0.19431533376797916
1392,-0.369239241373883,-0.1953002925191391
1393,-0.37107491068964293,-0.19627753343327642
1394,-0.37289591594275606,-0.19724701789198396
1395,-0.3747021851717207,-0.19820870758337258
1396,-0.37649364699604604,-0.1991625645035868
1397,-0.3782702306215384,-0.20010855095830307
1398,-0.3800318658414952,-0.20104662956422242
1399,-0.38177848303968887,-0.20197676325054656
1400,-0.3835100131939555,-0.20289891526044218
1401,-0.3852263878780562,-0.20381304915249496
1402,-0.38692753926432744,-0.20471912880214893
1403,-0.38861340012731915,-0.20561711840313332
1404,-0.3902839038455568,-0.20650698246887889
1405,-0.3919389844040566,-0.20738868583391976
1406,-0.39357857639802063,-0.20826219365528212
1407,-0.3952026150343002,-0.20912747141386276
