X,Y,ID
38,2.473070664146885,CL
39,2.4540080427771245,CL
40,2.429932023590776,CL
41,2.4008917925154787,CL
42,2.366946677079313,CL
43,2.3281660252080587,CL
44,2.2846290635513538,CL
45,2.2364247356271925,CL
46,2.183651520115414,CL
47,2.1264172296714,CL
48,2.0648387906709997,CL
49,1.9990420043366424,CL
50,1.9291612897326496,CL
51,1.8553394091547881,CL
52,1.77772717647508,CL
53,1.6964831490377064,CL
54,1.6117733037354318,CL
55,1.52377069792833,CL
56,1.432655115897513,CL
57,1.3386127015561387,CL
58,1.2418355781680706,CL
59,1.1425214558510586,CL
60,1.0408732276662884,CL
61,0.9370985551194921,CL
62,0.8314094439203911,CL
63,0.7240218108671685,CL
64,0.6151550427408377,CL
65,0.5050315481106084,CL
66,0.39387630296592435,CL
67,0.2819163911034174,CL
68,0.16938054020771187,CL
69,0.0564986545738769,CL
70,-0.05649865457387628,CL
71,-0.16938054020771126,CL
72,-0.28191639110341676,CL
73,-0.3938763029659238,CL
74,-0.5050315481106067,CL
75,-0.6151550427408371,CL
76,-0.724021810867168,CL
77,-0.8314094439203895,CL
78,-0.9370985551194916,CL
79,-1.0408732276662878,CL
80,-1.142521455851057,CL
81,-1.2418355781680699,CL
82,-1.338612701556137,CL
83,-1.4326551158975123,CL
84,-1.5237706979283305,CL
85,-1.6117733037354314,CL
86,-1.696483149037705,CL
87,-1.7777271764750795,CL
88,-1.855339409154787,CL
89,-1.9291612897326493,CL
90,-1.999042004336642,CL
91,-2.0648387906709993,CL
92,-2.1264172296713997,CL
93,-2.183651520115414,CL
94,-2.2364247356271925,CL
95,-2.284629063551353,CL
96,-2.328166025208058,CL
97,-2.366946677079313,CL
98,-2.4008917925154787,CL
99,-2.4299320235907764,CL
100,-2.4540080427771245,CL
101,-2.4730706641468845,CL
102,-2.487080943856887,CL
103,-2.496010259708474,CL
104,-2.499840369621011,CL
105,-2.498563448899412,CL
106,-2.4921821062195444,CL
107,-2.480709378298851,CL
108,-2.464168703263086,CL
109,-2.4425938727635663,CL
110,-2.4160289629427623,CL
111,-2.3845282443892684,CL
112,-2.348156071266096,CL
113,-2.3069867498388072,CL
114,-2.2611043866720744,CL
115,-2.2106027168047833,CL
116,-2.1555849122547266,CL
117,-2.0961633712440757,CL
118,-2.0324594885762584,CL
119,-1.964603407633327,CL
120,-1.892733754500491,CL
121,-1.8169973547609648,CL
122,-1.7375489335397178,CL
123,-1.6545507994089057,CL
124,-1.5681725128007609,CL
125,-1.4785905396053396,CL
126,-1.3859878906608272,CL
127,-1.2905537478728843,CL
128,-1.1924830777268425,CL
129,-1.091976232982355,CL
130,-0.9892385433641893,CL
131,-0.8844798960853529,CL
132,-0.7779143070595662,CL
133,-0.6697594836789923,CL
134,-0.5602363800505199,CL
135,-0.4495687455991818,CL
136,-0.33798266796090015,CL
137,-0.2257061110984011,CL
138,-0.1129684495839014,CL
139,-6.123233995736766e-16,CL
1,-10,RB0
1,-9,RB0
1,-8,RB0
1,-7,RB0
1,-6,RB0
1,-5,RB0
2,-15,RB0
2,-14,RB0
2,-13,RB0
2,-12,RB0
2,-11,RB0
3,-15,RB0
4,-15,RB0
5,-15,RB0
6,-15,RB0
7,-14,RB0
8,-14,RB0
9,-14,RB0
10,-14,RB0
11,-14,RB0
12,-14,RB0
13,-14,RB0
14,-14,RB0
15,-13,RB0
16,-13,RB0
17,-13,RB0
18,-13,RB0
19,-13,RB0
20,-13,RB0
21,-13,RB0
22,-13,RB0
23,-13,RB0
24,-13,RB0
25,-13,RB0
26,-13,RB0
27,-13,RB0
28,-13,RB0
29,-13,RB0
30,-13,RB0
31,-13,RB0
32,-13,RB0
33,-13,RB0
34,-13,RB0
35,-13,RB0
36,-13,RB0
37,-13,RB0
38,-13,RB0
39,-13,RB0
40,-13,RB0
41,-13,RB0
42,-13,RB0
43,-13,RB0
44,-13,RB0
45,-13,RB0
46,-13,RB0
47,-13,RB0
48,-14,RB0
49,-14,RB0
50,-14,RB0
51,-14,RB0
52,-14,RB0
53,-14,RB0
54,-14,RB0
55,-14,RB0
56,-14,RB0
57,-14,RB0
58,-14,RB0
59,-14,RB0
60,-14,RB0
61,-15,RB0
62,-15,RB0
63,-15,RB0
64,-15,RB0
65,-15,RB0
66,-15,RB0
67,-15,RB0
68,-15,RB0
69,-15,RB0
70,-15,RB0
71,-15,RB0
72,-16,RB0
73,-16,RB0
74,-16,RB0
75,-16,RB0
76,-16,RB0
77,-16,RB0
78,-16,RB0
79,-16,RB0
80,-16,RB0
81,-16,RB0
82,-16,RB0
83,-16,RB0
84,-17,RB0
85,-17,RB0
86,-17,RB0
87,-17,RB0
88,-17,RB0
89,-17,RB0
90,-17,RB0
91,-17,RB0
92,-17,RB0
93,-17,RB0
94,-17,RB0
95,-17,RB0
96,-17,RB0
97,-18,RB0
98,-18,RB0
99,-18,RB0
100,-18,RB0
101,-18,RB0
102,-18,RB0
103,-18,RB0
104,-18,RB0
105,-18,RB0
106,-18,RB0
107,-18,RB0
108,-18,RB0
109,-18,RB0
110,-18,RB0
111,-18,RB0
112,-18,RB0
113,-18,RB0
114,-18,RB0
115,-18,RB0
116,-18,RB0
117,-18,RB0
118,-18,RB0
119,-17,RB0
120,-17,RB0
121,-17,RB0
122,-17,RB0
123,-17,RB0
124,-17,RB0
125,-17,RB0
126,-17,RB0
127,-17,RB0
128,-17,RB0
129,-17,RB0
130,-17,RB0
131,-16,RB0
132,-16,RB0
133,-16,RB0
134,-16,RB0
135,-16,RB0
136,-16,RB0
137,-16,RB0
138,-16,RB0
139,-15,RB0
139,-7,RB0
139,-6,RB0
139,-5,RB0
139,-4,RB0
139,-3,RB0
140,-15,RB0
140,-14,RB0
140,-13,RB0
140,-12,RB0
140,-11,RB0
140,-10,RB0
140,-9,RB0
0,-32,RV0
1,-32,RV0
2,-32,RV0
3,-32,RV0
4,-33,RV0
5,-33,RV0
6,-33,RV0
7,-33,RV0
8,-33,RV0
9,-33,RV0
10,-33,RV0
11,-33,RV0
12,-33,RV0
13,-33,RV0
14,-34,RV0
15,-34,RV0
16,-34,RV0
17,-34,RV0
18,-34,RV0
19,-34,RV0
20,-34,RV0
21,-34,RV0
22,-34,RV0
23,-34,RV0
24,-34,RV0
25,-34,RV0
26,-34,RV0
27,-34,RV0
28,-34,RV0
29,-34,RV0
30,-34,RV0
31,-34,RV0
32,-34,RV0
33,-34,RV0
34,-34,RV0
35,-34,RV0
36,-34,RV0
37,-33,RV0
38,-33,RV0
39,-33,RV0
40,-33,RV0
41,-33,RV0
42,-33,RV0
43,-33,RV0
44,-33,RV0
45,-33,RV0
46,-32,RV0
47,-32,RV0
48,-32,RV0
49,-32,RV0
50,-32,RV0
51,-32,RV0
52,-32,RV0
53,-32,RV0
54,-32,RV0
55,-31,RV0
56,-31,RV0
57,-31,RV0
58,-31,RV0
59,-31,RV0
60,-31,RV0
61,-31,RV0
62,-31,RV0
63,-31,RV0
64,-30,RV0
65,-30,RV0
66,-30,RV0
67,-30,RV0
68,-30,RV0
69,-30,RV0
70,-30,RV0
71,-30,RV0
72,-30,RV0
73,-30,RV0
74,-30,RV0
75,-30,RV0
76,-30,RV0
77,-30,RV0
78,-30,RV0
79,-30,RV0
80,-30,RV0
81,-30,RV0
82,-30,RV0
83,-30,RV0
84,-30,RV0
85,-30,RV0
86,-31,RV0
87,-31,RV0
88,-31,RV0
89,-31,RV0
90,-31,RV0
91,-31,RV0
92,-31,RV0
93,-31,RV0
94,-31,RV0
95,-31,RV0
96,-32,RV0
97,-32,RV0
98,-32,RV0
99,-32,RV0
100,-32,RV0
101,-32,RV0
102,-32,RV0
103,-32,RV0
104,-33,RV0
105,-33,RV0
106,-33,RV0
107,-33,RV0
108,-33,RV0
109,-33,RV0
110,-33,RV0
111,-33,RV0
112,-34,RV0
113,-34,RV0
114,-34,RV0
115,-34,RV0
116,-34,RV0
117,-34,RV0
118,-34,RV0
119,-34,RV0
120,-34,RV0
121,-34,RV0
122,-34,RV0
123,-34,RV0
124,-34,RV0
125,-34,RV0
126,-34,RV0
127,-34,RV0
128,-34,RV0
129,-34,RV0
130,-34,RV0
131,-34,RV0
132,-34,RV0
133,-34,RV0
134,-34,RV0
135,-34,RV0
136,-34,RV0
137,-33,RV0
138,-33,RV0
0,-40,RV1
1,-40,RV1
2,-40,RV1
3,-40,RV1
4,-40,RV1
5,-40,RV1
6,-40,RV1
7,-40,RV1
8,-40,RV1
9,-40,RV1
10,-40,RV1
11,-40,RV1
12,-40,RV1
13,-40,RV1
14,-40,RV1
15,-40,RV1
16,-40,RV1
17,-40,RV1
18,-40,RV1
19,-40,RV1
20,-40,RV1
21,-40,RV1
22,-40,RV1
23,-40,RV1
24,-40,RV1
25,-40,RV1
26,-40,RV1
27,-40,RV1
28,-40,RV1
29,-40,RV1
30,-40,RV1
31,-40,RV1
32,-40,RV1
33,-40,RV1
34,-40,RV1
35,-40,RV1
36,-40,RV1
37,-40,RV1
38,-40,RV1
39,-40,RV1
40,-40,RV1
41,-40,RV1
42,-40,RV1
43,-40,RV1
44,-40,RV1
45,-40,RV1
46,-40,RV1
47,-40,RV1
48,-40,RV1
49,-40,RV1
50,-40,RV1
51,-40,RV1
52,-40,RV1
53,-40,RV1
54,-40,RV1
55,-40,RV1
56,-40,RV1
57,-40,RV1
58,-40,RV1
59,-40,RV1
60,-40,RV1
61,-40,RV1
62,-40,RV1
63,-40,RV1
64,-40,RV1
65,-40,RV1
66,-40,RV1
67,-40,RV1
68,-40,RV1
69,-40,RV1
70,-40,RV1
71,-40,RV1
72,-40,RV1
73,-40,RV1
74,-40,RV1
75,-40,RV1
76,-40,RV1
77,-40,RV1
78,-40,RV1
79,-40,RV1
80,-40,RV1
81,-40,RV1
82,-40,RV1
83,-40,RV1
84,-40,RV1
85,-40,RV1
86,-40,RV1
87,-40,RV1
88,-40,RV1
89,-40,RV1
90,-40,RV1
91,-40,RV1
92,-40,RV1
93,-40,RV1
94,-40,RV1
95,-40,RV1
96,-40,RV1
97,-40,RV1
98,-40,RV1
99,-40,RV1
100,-40,RV1
101,-40,RV1
102,-40,RV1
103,-40,RV1
104,-40,RV1
105,-40,RV1
106,-40,RV1
107,-40,RV1
108,-40,RV1
109,-40,RV1
110,-40,RV1
111,-40,RV1
112,-40,RV1
113,-40,RV1
114,-40,RV1
115,-40,RV1
116,-40,RV1
117,-40,RV1
118,-40,RV1
119,-40,RV1
120,-40,RV1
121,-40,RV1
122,-40,RV1
123,-40,RV1
124,-40,RV1
125,-40,RV1
126,-40,RV1
127,-40,RV1
128,-40,RV1
129,-40,RV1
130,-40,RV1
131,-40,RV1
132,-40,RV1
133,-40,RV1
134,-40,RV1
135,-40,RV1
136,-40,RV1
137,-40,RV1
138,-40,RV1
0,-63,RV2
1,-63,RV2
2,-63,RV2
3,-63,RV2
4,-63,RV2
5,-63,RV2
6,-63,RV2
7,-63,RV2
8,-63,RV2
9,-63,RV2
10,-63,RV2
11,-63,RV2
12,-63,RV2
13,-63,RV2
14,-63,RV2
15,-63,RV2
16,-63,RV2
17,-63,RV2
18,-63,RV2
19,-63,RV2
20,-63,RV2
21,-63,RV2
22,-63,RV2
23,-63,RV2
24,-63,RV2
25,-63,RV2
26,-63,RV2
27,-63,RV2
28,-63,RV2
29,-63,RV2
30,-63,RV2
31,-63,RV2
32,-63,RV2
33,-63,RV2
34,-63,RV2
35,-63,RV2
36,-63,RV2
37,-63,RV2
38,-63,RV2
39,-63,RV2
40,-63,RV2
41,-63,RV2
42,-63,RV2
43,-63,RV2
44,-63,RV2
45,-63,RV2
46,-63,RV2
47,-63,RV2
48,-63,RV2
49,-63,RV2
50,-63,RV2
51,-63,RV2
52,-63,RV2
53,-63,RV2
54,-63,RV2
55,-63,RV2
56,-63,RV2
57,-63,RV2
58,-63,RV2
59,-63,RV2
60,-63,RV2
61,-63,RV2
62,-63,RV2
63,-63,RV2
64,-63,RV2
65,-63,RV2
66,-63,RV2
67,-63,RV2
68,-63,RV2
69,-63,RV2
70,-63,RV2
71,-63,RV2
72,-63,RV2
73,-63,RV2
74,-63,RV2
75,-63,RV2
76,-63,RV2
77,-63,RV2
78,-63,RV2
79,-63,RV2
80,-63,RV2
81,-63,RV2
82,-63,RV2
83,-63,RV2
84,-63,RV2
85,-63,RV2
86,-63,RV2
87,-63,RV2
88,-63,RV2
89,-63,RV2
90,-63,RV2
91,-63,RV2
92,-63,RV2
93,-63,RV2
94,-63,RV2
95,-63,RV2
96,-63,RV2
97,-63,RV2
98,-63,RV2
99,-63,RV2
100,-63,RV2
101,-63,RV2
102,-63,RV2
103,-63,RV2
104,-63,RV2
105,-63,RV2
106,-63,RV2
107,-63,RV2
108,-63,RV2
109,-63,RV2
110,-63,RV2
111,-63,RV2
112,-63,RV2
113,-63,RV2
114,-63,RV2
115,-63,RV2
116,-63,RV2
117,-63,RV2
118,-63,RV2
119,-63,RV2
120,-63,RV2
121,-63,RV2
122,-63,RV2
123,-63,RV2
124,-63,RV2
125,-63,RV2
126,-63,RV2
127,-63,RV2
128,-63,RV2
129,-63,RV2
130,-63,RV2
131,-63,RV2
132,-63,RV2
133,-63,RV2
134,-63,RV2
135,-63,RV2
136,-63,RV2
137,-63,RV2
138,-63,RV2
