X,Y,Z,Label
62.0,-2.0,998.774,XS
62.0,-5.0,1003.079,XS
62.0,-4.0,999.027,XS
62.0,-3.0,998.743,XS
62.0,-1.0,999.007,XS
63.0,0.0,999.328,XS
63.0,1.0,999.746,XS
63.0,2.0,1000.244,XS
63.0,3.0,1000.803,XS
63.0,4.0,1001.409,XS
63.0,5.0,1002.054,XS
63.0,6.0,1002.755,XS
63.0,-2.0,998.889,XS
63.0,-5.0,1003.079,XS
63.0,-4.0,999.369,XS
63.0,-3.0,998.922,XS
63.0,-1.0,999.022,XS
64.0,0.0,999.317,XS
64.0,1.0,999.682,XS
64.0,2.0,1000.151,XS
64.0,3.0,1000.701,XS
64.0,4.0,1001.316,XS
64.0,5.0,1002.34,XS
64.0,6.0,1002.73,XS
64.0,-2.0,999.045,XS
64.0,-5.0,1003.079,XS
64.0,-4.0,999.758,XS
64.0,-3.0,999.162,XS
64.0,-1.0,999.089,XS
65.0,0.0,999.349,XS
65.0,1.0,999.651,XS
65.0,2.0,1000.333,XS
65.0,3.0,1000.909,XS
65.0,4.0,1001.566,XS
65.0,5.0,1002.292,XS
65.0,6.0,1003.079,XS
65.0,-2.0,999.219,XS
65.0,-5.0,1001.763,XS
65.0,-4.0,1000.179,XS
65.0,-3.0,999.458,XS
65.0,-1.0,999.21,XS
66.0,0.0,999.521,XS
66.0,1.0,999.826,XS
66.0,2.0,1000.267,XS
66.0,3.0,1000.826,XS
66.0,4.0,1001.488,XS
66.0,5.0,1002.242,XS
66.0,6.0,1003.079,XS
66.0,-2.0,999.385,XS
66.0,-5.0,1001.763,XS
66.0,-4.0,1000.56,XS
66.0,-3.0,999.804,XS
66.0,-1.0,999.381,XS
67.0,0.0,999.604,XS
67.0,1.0,999.834,XS
67.0,2.0,1000.223,XS
67.0,3.0,1000.754,XS
67.0,4.0,1001.414,XS
67.0,5.0,1002.192,XS
67.0,6.0,1003.079,XS
67.0,-2.0,999.615,XS
67.0,-5.0,1002.119,XS
67.0,-4.0,1000.56,XS
67.0,-3.0,999.921,XS
67.0,-1.0,999.556,XS
68.0,0.0,999.735,XS
68.0,1.0,999.879,XS
68.0,2.0,1000.203,XS
68.0,3.0,1000.695,XS
68.0,4.0,1001.343,XS
68.0,5.0,1002.622,XS
68.0,6.0,1003.079,XS
68.0,-2.0,999.897,XS
68.0,-5.0,1002.418,XS
68.0,-4.0,1000.995,XS
68.0,-3.0,1000.299,XS
68.0,-1.0,999.735,XS
69.0,0.0,999.916,XS
69.0,1.0,999.965,XS
69.0,2.0,1000.408,XS
69.0,3.0,1000.941,XS
69.0,4.0,1001.66,XS
69.0,5.0,1002.592,XS
69.0,-2.0,1000.227,XS
69.0,-5.0,1002.591,XS
69.0,-4.0,1001.423,XS
69.0,-3.0,1000.706,XS
69.0,-1.0,999.967,XS
70.0,0.0,1000.097,XS
70.0,1.0,1000.145,XS
70.0,2.0,1000.39,XS
70.0,3.0,1000.842,XS
70.0,4.0,1001.518,XS
70.0,5.0,1002.561,XS
70.0,-2.0,1000.561,XS
70.0,-5.0,1002.671,XS
70.0,-4.0,1001.741,XS
70.0,-3.0,1001.063,XS
70.0,-1.0,1000.144,XS
71.0,0.0,1000.276,XS
71.0,1.0,1000.277,XS
71.0,2.0,1000.412,XS
71.0,3.0,1000.749,XS
71.0,4.0,1001.333,XS
71.0,5.0,1002.456,XS
71.0,-2.0,1000.669,XS
71.0,-5.0,1002.418,XS
71.0,-4.0,1001.838,XS
71.0,-3.0,1001.081,XS
71.0,-1.0,1000.397,XS
72.0,0.0,1000.489,XS
72.0,1.0,1000.454,XS
72.0,2.0,1000.498,XS
72.0,3.0,1000.725,XS
72.0,4.0,1001.575,XS
72.0,5.0,1002.274,XS
72.0,-2.0,1000.951,XS
72.0,-6.0,1003.079,XS
72.0,-5.0,1002.418,XS
72.0,-4.0,1001.838,XS
72.0,-3.0,1001.347,XS
72.0,-1.0,1000.661,XS
73.0,0.0,1000.72,XS
73.0,1.0,1000.627,XS
73.0,2.0,1000.673,XS
73.0,3.0,1000.908,XS
73.0,4.0,1001.448,XS
73.0,5.0,1003.079,XS
73.0,-2.0,1001.215,XS
73.0,-6.0,1003.079,XS
73.0,-5.0,1002.524,XS
73.0,-4.0,1002.025,XS
73.0,-3.0,1001.586,XS
73.0,-1.0,1000.922,XS
74.0,0.0,1000.878,XS
74.0,1.0,1000.796,XS
74.0,2.0,1000.801,XS
74.0,3.0,1000.942,XS
74.0,4.0,1001.368,XS
74.0,5.0,1003.079,XS
74.0,-2.0,1001.459,XS
74.0,-6.0,1003.079,XS
74.0,-5.0,1002.614,XS
74.0,-4.0,1002.186,XS
74.0,-3.0,1001.799,XS
74.0,-1.0,1001.056,XS
75.0,0.0,1001.1,XS
75.0,1.0,1000.981,XS
75.0,2.0,1000.958,XS
75.0,3.0,1001.019,XS
75.0,4.0,1001.332,XS
75.0,5.0,1003.079,XS
75.0,-2.0,1001.539,XS
75.0,-6.0,1003.079,XS
75.0,-5.0,1002.69,XS
75.0,-4.0,1002.325,XS
75.0,-3.0,1001.986,XS
75.0,-1.0,1001.293,XS
76.0,0.0,1001.318,XS
76.0,1.0,1001.175,XS
76.0,2.0,1001.112,XS
76.0,3.0,1001.127,XS
76.0,4.0,1001.708,XS
76.0,-2.0,1001.748,XS
76.0,-6.0,1003.079,XS
76.0,-5.0,1002.676,XS
76.0,-4.0,1002.418,XS
76.0,-3.0,1002.01,XS
76.0,-1.0,1001.514,XS
77.0,0.0,1001.525,XS
77.0,1.0,1001.31,XS
77.0,2.0,1001.258,XS
77.0,3.0,1001.284,XS
77.0,4.0,1001.612,XS
77.0,-2.0,1001.935,XS
77.0,-6.0,1002.966,XS
77.0,-5.0,1002.676,XS
77.0,-4.0,1002.418,XS
77.0,-3.0,1002.17,XS
77.0,-1.0,1001.718,XS
78.0,0.0,1001.634,XS
78.0,1.0,1001.489,XS
78.0,2.0,1001.401,XS
78.0,3.0,1001.396,XS
78.0,4.0,1001.611,XS
78.0,-2.0,1002.1,XS
78.0,-6.0,1002.966,XS
78.0,-5.0,1002.743,XS
78.0,-4.0,1002.523,XS
78.0,-3.0,1002.308,XS
78.0,-1.0,1001.901,XS
79.0,0.0,1001.812,XS
79.0,1.0,1001.662,XS
79.0,2.0,1001.549,XS
79.0,3.0,1001.52,XS
79.0,4.0,1001.636,XS
79.0,-2.0,1002.244,XS
79.0,-6.0,1002.985,XS
79.0,-5.0,1002.799,XS
79.0,-4.0,1002.612,XS
79.0,-3.0,1002.427,XS
79.0,-1.0,1001.978,XS
80.0,0.0,1001.956,XS
80.0,1.0,1001.809,XS
80.0,2.0,1001.685,XS
80.0,3.0,1001.63,XS
80.0,4.0,1003.079,XS
80.0,-2.0,1002.273,XS
80.0,-6.0,1002.999,XS
80.0,-5.0,1002.839,XS
80.0,-4.0,1002.63,XS
80.0,-3.0,1002.435,XS
80.0,-1.0,1002.112,XS
81.0,0.0,1002.032,XS
81.0,1.0,1001.833,XS
81.0,2.0,1001.74,XS
81.0,3.0,1001.728,XS
81.0,4.0,1003.079,XS
81.0,-2.0,1002.327,XS
81.0,-6.0,1003.005,XS
81.0,-5.0,1002.799,XS
81.0,-4.0,1002.63,XS
81.0,-3.0,1002.479,XS
81.0,-1.0,1002.178,XS
82.0,0.0,1002.032,XS
82.0,1.0,1001.911,XS
82.0,2.0,1001.823,XS
82.0,3.0,1001.812,XS
82.0,4.0,1003.079,XS
82.0,-2.0,1002.374,XS
82.0,-6.0,1002.947,XS
82.0,-5.0,1002.799,XS
82.0,-4.0,1002.658,XS
82.0,-3.0,1002.516,XS
82.0,-1.0,1002.215,XS
83.0,0.0,1002.089,XS
83.0,1.0,1001.975,XS
83.0,2.0,1001.892,XS
83.0,3.0,1001.882,XS
83.0,4.0,1003.079,XS
83.0,-2.0,1002.379,XS
83.0,-6.0,1002.947,XS
83.0,-5.0,1002.814,XS
83.0,-4.0,1002.681,XS
83.0,-3.0,1002.547,XS
83.0,-1.0,1002.215,XS
84.0,0.0,1002.133,XS
84.0,1.0,1002.024,XS
84.0,2.0,1001.945,XS
84.0,3.0,1001.935,XS
84.0,4.0,1003.079,XS
84.0,-1.0,1002.254,XS
84.0,-7.0,1003.079,XS
84.0,-6.0,1002.953,XS
84.0,-5.0,1002.826,XS
84.0,-4.0,1002.699,XS
84.0,-3.0,1002.526,XS
84.0,-2.0,1002.379,XS
85.0,0.0,1002.165,XS
85.0,1.0,1002.036,XS
85.0,2.0,1001.973,XS
85.0,3.0,1002.022,XS
85.0,-1.0,1002.281,XS
85.0,-7.0,1003.079,XS
85.0,-6.0,1002.957,XS
85.0,-5.0,1002.835,XS
85.0,-4.0,1002.658,XS
85.0,-3.0,1002.526,XS
85.0,-2.0,1002.402,XS
86.0,0.0,1002.134,XS
86.0,1.0,1002.036,XS
86.0,2.0,1001.995,XS
86.0,3.0,1002.043,XS
86.0,-1.0,1002.297,XS
86.0,-7.0,1003.079,XS
86.0,-6.0,1002.96,XS
86.0,-5.0,1002.839,XS
86.0,-4.0,1002.658,XS
86.0,-3.0,1002.536,XS
86.0,-2.0,1002.416,XS
87.0,0.0,1002.134,XS
87.0,1.0,1002.042,XS
87.0,2.0,1002.001,XS
87.0,3.0,1002.048,XS
87.0,-1.0,1002.301,XS
87.0,-7.0,1003.079,XS
87.0,-6.0,1002.96,XS
87.0,-5.0,1002.778,XS
87.0,-4.0,1002.66,XS
87.0,-3.0,1002.539,XS
87.0,-2.0,1002.419,XS
88.0,0.0,1002.124,XS
88.0,1.0,1002.031,XS
88.0,2.0,1001.99,XS
88.0,3.0,1002.038,XS
88.0,-1.0,1002.214,XS
88.0,-7.0,1003.079,XS
88.0,-6.0,1002.894,XS
88.0,-5.0,1002.778,XS
88.0,-4.0,1002.656,XS
88.0,-3.0,1002.534,XS
88.0,-2.0,1002.412,XS
89.0,0.0,1002.101,XS
89.0,1.0,1002.005,XS
89.0,2.0,1001.963,XS
89.0,3.0,1002.012,XS
89.0,-1.0,1002.214,XS
89.0,-7.0,1003.015,XS
89.0,-6.0,1002.894,XS
89.0,-5.0,1002.77,XS
89.0,-4.0,1002.645,XS
89.0,-3.0,1002.52,XS
89.0,-2.0,1002.306,XS
90.0,0.0,1002.063,XS
90.0,1.0,1001.964,XS
90.0,2.0,1001.915,XS
90.0,3.0,1001.971,XS
90.0,-1.0,1002.181,XS
90.0,-7.0,1003.015,XS
90.0,-6.0,1002.887,XS
90.0,-5.0,1002.758,XS
90.0,-4.0,1002.629,XS
90.0,-3.0,1002.402,XS
90.0,-2.0,1002.306,XS
91.0,0.0,1002.012,XS
91.0,1.0,1001.908,XS
91.0,2.0,1001.861,XS
91.0,3.0,1003.079,XS
91.0,-1.0,1002.135,XS
91.0,-7.0,1003.012,XS
91.0,-6.0,1002.877,XS
91.0,-5.0,1002.742,XS
91.0,-4.0,1002.606,XS
91.0,-3.0,1002.402,XS
91.0,-2.0,1002.267,XS
92.0,0.0,1001.947,XS
92.0,1.0,1001.712,XS
92.0,2.0,1001.788,XS
92.0,3.0,1003.079,XS
92.0,-1.0,1002.078,XS
92.0,-7.0,1003.008,XS
92.0,-6.0,1002.865,XS
92.0,-5.0,1002.722,XS
92.0,-4.0,1002.466,XS
92.0,-3.0,1002.36,XS
92.0,-2.0,1002.217,XS
93.0,0.0,1001.87,XS
93.0,1.0,1001.712,XS
93.0,2.0,1001.699,XS
93.0,3.0,1003.079,XS
93.0,-1.0,1002.01,XS
93.0,-7.0,1003.003,XS
93.0,-6.0,1002.851,XS
93.0,-5.0,1002.586,XS
93.0,-4.0,1002.466,XS
93.0,-3.0,1002.311,XS
93.0,-2.0,1002.159,XS
94.0,0.0,1001.553,XS
94.0,1.0,1001.61,XS
94.0,2.0,1001.597,XS
94.0,3.0,1003.079,XS
94.0,-1.0,1001.93,XS
94.0,-7.0,1002.997,XS
94.0,-6.0,1002.687,XS
94.0,-5.0,1002.586,XS
94.0,-4.0,1002.42,XS
94.0,-3.0,1002.254,XS
94.0,-2.0,1002.09,XS
95.0,0.0,1001.553,XS
95.0,1.0,1001.482,XS
95.0,2.0,1001.501,XS
95.0,3.0,1003.079,XS
95.0,-1.0,1001.763,XS
95.0,-7.0,1002.981,XS
95.0,-6.0,1002.687,XS
95.0,-5.0,1002.493,XS
95.0,-4.0,1002.301,XS
95.0,-3.0,1002.114,XS
95.0,-2.0,1001.933,XS
96.0,0.0,1001.388,XS
96.0,1.0,1001.358,XS
96.0,2.0,1001.419,XS
96.0,3.0,1003.079,XS
96.0,-1.0,1001.315,XS
96.0,-7.0,1002.795,XS
96.0,-6.0,1002.61,XS
96.0,-5.0,1002.383,XS
96.0,-4.0,1002.163,XS
96.0,-3.0,1001.953,XS
96.0,-2.0,1001.757,XS
97.0,0.0,1001.224,XS
97.0,1.0,1001.218,XS
97.0,2.0,1001.359,XS
97.0,3.0,1003.079,XS
97.0,-1.0,1001.315,XS
97.0,-7.0,1002.795,XS
97.0,-6.0,1002.52,XS
97.0,-5.0,1002.256,XS
97.0,-4.0,1002.005,XS
97.0,-3.0,1001.772,XS
97.0,-2.0,1001.563,XS
98.0,0.0,1001.068,XS
98.0,1.0,1001.092,XS
98.0,2.0,1001.328,XS
98.0,3.0,1003.079,XS
98.0,-1.0,1001.12,XS
98.0,-8.0,1003.079,XS
98.0,-7.0,1002.739,XS
98.0,-6.0,1002.414,XS
98.0,-5.0,1002.109,XS
98.0,-4.0,1001.825,XS
98.0,-3.0,1001.57,XS
98.0,-2.0,1001.351,XS
99.0,0.0,1000.911,XS
99.0,1.0,1000.991,XS
99.0,2.0,1001.333,XS
99.0,3.0,1003.079,XS
99.0,-1.0,1000.928,XS
99.0,-8.0,1003.079,XS
99.0,-7.0,1002.672,XS
99.0,-6.0,1002.29,XS
99.0,-5.0,1001.939,XS
99.0,-4.0,1001.623,XS
99.0,-3.0,1001.349,XS
99.0,-2.0,1000.818,XS
100.0,0.0,1000.762,XS
100.0,1.0,1000.925,XS
100.0,2.0,1001.38,XS
100.0,3.0,1003.079,XS
100.0,-1.0,1000.748,XS
100.0,-8.0,1003.079,XS
100.0,-7.0,1002.592,XS
100.0,-6.0,1002.146,XS
100.0,-5.0,1001.745,XS
100.0,-4.0,1001.397,XS
100.0,-3.0,1001.109,XS
100.0,-2.0,1000.818,XS
101.0,0.0,1000.643,XS
101.0,1.0,1000.904,XS
101.0,2.0,1001.473,XS
101.0,3.0,1003.079,XS
101.0,-1.0,1000.578,XS
101.0,-8.0,1003.079,XS
101.0,-7.0,1002.498,XS
101.0,-6.0,1001.979,XS
101.0,-5.0,1001.526,XS
101.0,-4.0,1001.148,XS
101.0,-3.0,1000.854,XS
101.0,-2.0,1000.602,XS
102.0,0.0,1000.569,XS
102.0,1.0,1000.938,XS
102.0,2.0,1001.612,XS
102.0,3.0,1003.079,XS
102.0,-1.0,1000.415,XS
102.0,-8.0,1003.079,XS
102.0,-7.0,1002.388,XS
102.0,-6.0,1001.786,XS
102.0,-5.0,1001.281,XS
102.0,-4.0,1000.88,XS
102.0,-3.0,1000.592,XS
102.0,-2.0,1000.404,XS
103.0,0.0,1000.554,XS
103.0,1.0,1001.034,XS
103.0,2.0,1001.793,XS
103.0,3.0,1003.079,XS
103.0,-1.0,1000.294,XS
103.0,-8.0,1003.079,XS
103.0,-7.0,1002.257,XS
103.0,-6.0,1001.566,XS
103.0,-5.0,1001.01,XS
103.0,-4.0,1000.595,XS
103.0,-3.0,1000.331,XS
103.0,-2.0,1000.226,XS
104.0,0.0,1000.61,XS
104.0,1.0,1001.196,XS
104.0,2.0,1002.005,XS
104.0,3.0,1003.079,XS
104.0,-1.0,1000.233,XS
104.0,-8.0,1003.079,XS
104.0,-7.0,1002.104,XS
104.0,-6.0,1001.315,XS
104.0,-5.0,1000.714,XS
104.0,-4.0,1000.302,XS
104.0,-3.0,1000.083,XS
104.0,-2.0,1000.047,XS
105.0,0.0,1000.661,XS
105.0,1.0,1001.294,XS
105.0,2.0,1002.101,XS
105.0,3.0,1003.079,XS
105.0,-1.0,1000.208,XS
105.0,-8.0,1003.079,XS
105.0,-7.0,1001.787,XS
105.0,-6.0,1000.926,XS
105.0,-5.0,1000.342,XS
105.0,-4.0,999.996,XS
105.0,-3.0,999.867,XS
105.0,-2.0,999.879,XS
106.0,0.0,1000.71,XS
106.0,1.0,1001.362,XS
106.0,2.0,1002.154,XS
106.0,3.0,1003.079,XS
106.0,-1.0,1000.207,XS
106.0,-8.0,1003.079,XS
106.0,-7.0,1001.384,XS
106.0,-6.0,1000.501,XS
106.0,-5.0,999.98,XS
106.0,-4.0,999.728,XS
106.0,-3.0,999.688,XS
106.0,-2.0,999.76,XS
107.0,0.0,1000.773,XS
107.0,1.0,1001.434,XS
107.0,2.0,1002.205,XS
107.0,3.0,1003.079,XS
107.0,-1.0,1000.044,XS
107.0,-8.0,1003.079,XS
107.0,-7.0,1000.953,XS
107.0,-6.0,1000.093,XS
107.0,-5.0,999.66,XS
107.0,-4.0,999.512,XS
107.0,-3.0,999.522,XS
107.0,-2.0,999.686,XS
108.0,0.0,1000.635,XS
108.0,1.0,1001.509,XS
108.0,2.0,1002.255,XS
108.0,3.0,1003.079,XS
108.0,-1.0,1000.044,XS
108.0,-8.0,1003.079,XS
108.0,-7.0,1000.511,XS
108.0,-6.0,999.717,XS
108.0,-5.0,999.39,XS
108.0,-4.0,999.34,XS
108.0,-3.0,999.407,XS
108.0,-2.0,999.654,XS
109.0,0.0,1000.635,XS
109.0,1.0,1001.342,XS
109.0,2.0,1002.305,XS
109.0,3.0,1003.079,XS
109.0,-1.0,1000.099,XS
109.0,-8.0,1003.079,XS
109.0,-7.0,1000.075,XS
109.0,-6.0,999.383,XS
109.0,-5.0,999.175,XS
109.0,-4.0,999.179,XS
109.0,-3.0,999.341,XS
109.0,-2.0,999.66,XS
110.0,0.0,1000.728,XS
110.0,1.0,1001.342,XS
110.0,2.0,1002.072,XS
110.0,3.0,1002.737,XS
110.0,-1.0,1000.176,XS
110.0,-8.0,1003.079,XS
110.0,-7.0,999.662,XS
110.0,-6.0,999.102,XS
110.0,-5.0,999.016,XS
110.0,-4.0,999.073,XS
110.0,-3.0,999.32,XS
110.0,-2.0,999.7,XS
111.0,0.0,1000.833,XS
111.0,1.0,1001.435,XS
111.0,2.0,1002.072,XS
111.0,3.0,1002.737,XS
111.0,-1.0,1000.274,XS
111.0,-8.0,1003.079,XS
111.0,-7.0,999.284,XS
111.0,-6.0,998.877,XS
111.0,-5.0,998.86,XS
111.0,-4.0,999.019,XS
111.0,-3.0,999.342,XS
111.0,-2.0,999.771,XS
112.0,0.0,1000.946,XS
112.0,1.0,1001.532,XS
112.0,2.0,1002.139,XS
112.0,3.0,1002.762,XS
112.0,-1.0,1000.389,XS
112.0,-8.0,1003.079,XS
112.0,-7.0,998.956,XS
112.0,-6.0,998.714,XS
112.0,-5.0,998.761,XS
112.0,-4.0,999.017,XS
112.0,-3.0,999.403,XS
112.0,-2.0,999.869,XS
113.0,0.0,1001.068,XS
113.0,1.0,1001.632,XS
113.0,2.0,1002.205,XS
113.0,3.0,1002.786,XS
113.0,-1.0,1000.519,XS
113.0,-8.0,1003.079,XS
113.0,-7.0,998.686,XS
113.0,-6.0,998.583,XS
113.0,-5.0,998.721,XS
113.0,-4.0,999.062,XS
113.0,-3.0,999.5,XS
113.0,-2.0,999.993,XS
114.0,0.0,1001.196,XS
114.0,1.0,1001.734,XS
114.0,2.0,1002.272,XS
114.0,3.0,1002.81,XS
114.0,-1.0,1000.663,XS
114.0,-8.0,1003.079,XS
114.0,-7.0,998.482,XS
114.0,-6.0,998.476,XS
114.0,-5.0,998.739,XS
114.0,-4.0,999.153,XS
114.0,-3.0,999.63,XS
114.0,-2.0,1000.138,XS
115.0,0.0,1001.244,XS
115.0,1.0,1001.772,XS
115.0,2.0,1002.298,XS
115.0,3.0,1002.819,XS
115.0,-1.0,1000.715,XS
115.0,-8.0,1003.079,XS
115.0,-7.0,998.355,XS
115.0,-6.0,998.396,XS
115.0,-5.0,998.723,XS
115.0,-4.0,999.173,XS
115.0,-3.0,999.67,XS
115.0,-2.0,1000.188,XS
116.0,0.0,1001.207,XS
116.0,1.0,1001.746,XS
116.0,2.0,1002.282,XS
116.0,3.0,1002.814,XS
116.0,-1.0,1000.667,XS
116.0,-8.0,1003.079,XS
116.0,-7.0,998.26,XS
116.0,-6.0,998.302,XS
116.0,-5.0,998.635,XS
116.0,-4.0,999.094,XS
116.0,-3.0,999.601,XS
116.0,-2.0,1000.13,XS
117.0,0.0,1001.175,XS
117.0,1.0,1001.723,XS
117.0,2.0,1002.268,XS
117.0,3.0,1002.81,XS
117.0,-1.0,1000.626,XS
117.0,-8.0,1003.079,XS
117.0,-7.0,998.179,XS
117.0,-6.0,998.222,XS
117.0,-5.0,998.56,XS
117.0,-4.0,999.027,XS
117.0,-3.0,999.543,XS
117.0,-2.0,1000.08,XS
118.0,0.0,1000.849,XS
118.0,1.0,1001.411,XS
118.0,2.0,1001.97,XS
118.0,3.0,1002.527,XS
118.0,4.0,1003.079,XS
118.0,-1.0,1000.288,XS
118.0,-8.0,1003.079,XS
118.0,-7.0,998.112,XS
118.0,-6.0,998.062,XS
118.0,-5.0,998.253,XS
118.0,-4.0,998.682,XS
118.0,-3.0,999.19,XS
118.0,-2.0,999.732,XS
119.0,0.0,1000.849,XS
119.0,1.0,1001.411,XS
119.0,2.0,1001.97,XS
119.0,3.0,1002.527,XS
119.0,4.0,1003.079,XS
119.0,-1.0,1000.288,XS
119.0,-7.0,998.282,XS
119.0,-6.0,998.062,XS
119.0,-5.0,998.253,XS
119.0,-4.0,998.682,XS
119.0,-3.0,999.19,XS
119.0,-2.0,999.732,XS
120.0,0.0,1000.833,XS
120.0,1.0,1001.399,XS
120.0,2.0,1001.963,XS
120.0,3.0,1002.523,XS
120.0,4.0,1003.079,XS
120.0,-1.0,1000.268,XS
120.0,-7.0,998.248,XS
120.0,-6.0,998.027,XS
120.0,-5.0,998.219,XS
120.0,-4.0,998.651,XS
120.0,-3.0,999.163,XS
120.0,-2.0,999.708,XS
121.0,0.0,1000.825,XS
121.0,1.0,1001.393,XS
121.0,2.0,1001.959,XS
121.0,3.0,1002.521,XS
121.0,4.0,1003.079,XS
121.0,-1.0,1000.258,XS
121.0,-7.0,998.23,XS
121.0,-6.0,998.008,XS
121.0,-5.0,998.201,XS
121.0,-4.0,998.635,XS
121.0,-3.0,999.148,XS
121.0,-2.0,999.696,XS
122.0,0.0,1000.824,XS
122.0,1.0,1001.392,XS
122.0,2.0,1001.958,XS
122.0,3.0,1002.521,XS
122.0,4.0,1003.079,XS
122.0,-1.0,1000.256,XS
122.0,-7.0,998.228,XS
122.0,-6.0,998.005,XS
122.0,-5.0,998.198,XS
122.0,-4.0,998.632,XS
122.0,-3.0,999.146,XS
122.0,-2.0,999.694,XS
123.0,0.0,1000.83,XS
123.0,1.0,1001.396,XS
123.0,2.0,1001.961,XS
123.0,3.0,1002.522,XS
123.0,4.0,1003.079,XS
123.0,-1.0,1000.264,XS
123.0,-7.0,998.241,XS
123.0,-6.0,998.019,XS
123.0,-5.0,998.212,XS
123.0,-4.0,998.644,XS
123.0,-3.0,999.157,XS
123.0,-2.0,999.703,XS
124.0,0.0,1000.584,XS
124.0,1.0,1001.143,XS
124.0,2.0,1001.7,XS
124.0,3.0,1002.525,XS
124.0,4.0,1003.079,XS
124.0,-1.0,1000.029,XS
124.0,-7.0,998.269,XS
124.0,-6.0,998.049,XS
124.0,-5.0,998.138,XS
124.0,-4.0,998.483,XS
124.0,-3.0,998.957,XS
124.0,-2.0,999.482,XS
125.0,0.0,1000.584,XS
125.0,1.0,1001.143,XS
125.0,2.0,1001.7,XS
125.0,3.0,1002.265,XS
125.0,4.0,1002.809,XS
125.0,-2.0,999.482,XS
125.0,-7.0,1003.079,XS
125.0,-6.0,998.095,XS
125.0,-5.0,998.138,XS
125.0,-4.0,998.483,XS
125.0,-3.0,998.957,XS
125.0,-1.0,1000.029,XS
126.0,0.0,1000.615,XS
126.0,1.0,1001.167,XS
126.0,2.0,1001.717,XS
126.0,3.0,1002.265,XS
126.0,4.0,1002.809,XS
126.0,-2.0,999.527,XS
126.0,-7.0,1003.079,XS
126.0,-6.0,998.156,XS
126.0,-5.0,998.199,XS
126.0,-4.0,998.539,XS
126.0,-3.0,999.008,XS
126.0,-1.0,1000.066,XS
127.0,0.0,1000.654,XS
127.0,1.0,1001.196,XS
127.0,2.0,1001.738,XS
127.0,3.0,1002.277,XS
127.0,4.0,1002.813,XS
127.0,-2.0,999.582,XS
127.0,-7.0,1003.079,XS
127.0,-6.0,998.233,XS
127.0,-5.0,998.275,XS
127.0,-4.0,998.61,XS
127.0,-3.0,999.072,XS
127.0,-1.0,1000.113,XS
128.0,0.0,1000.699,XS
128.0,1.0,1001.232,XS
128.0,2.0,1001.763,XS
128.0,3.0,1002.293,XS
128.0,4.0,1002.818,XS
128.0,-2.0,999.648,XS
128.0,-7.0,1003.079,XS
128.0,-6.0,998.324,XS
128.0,-5.0,998.366,XS
128.0,-4.0,998.694,XS
128.0,-3.0,999.147,XS
128.0,-1.0,1000.169,XS
129.0,0.0,1000.284,XS
129.0,1.0,1001.227,XS
129.0,2.0,1001.758,XS
129.0,3.0,1002.288,XS
129.0,4.0,1002.792,XS
129.0,-2.0,999.292,XS
129.0,-7.0,1003.079,XS
129.0,-6.0,998.437,XS
129.0,-5.0,998.454,XS
129.0,-4.0,998.593,XS
129.0,-3.0,998.879,XS
129.0,-1.0,999.769,XS
130.0,0.0,1000.284,XS
130.0,1.0,1000.691,XS
130.0,2.0,1001.261,XS
130.0,3.0,1001.852,XS
130.0,4.0,1002.459,XS
130.0,5.0,1003.079,XS
130.0,-2.0,999.292,XS
130.0,-7.0,1003.079,XS
130.0,-6.0,998.679,XS
130.0,-5.0,998.543,XS
130.0,-4.0,998.593,XS
130.0,-3.0,998.879,XS
130.0,-1.0,999.769,XS
131.0,0.0,1000.15,XS
131.0,1.0,1000.691,XS
131.0,2.0,1001.261,XS
131.0,3.0,1001.852,XS
131.0,4.0,1002.459,XS
131.0,5.0,1003.079,XS
131.0,-2.0,999.207,XS
131.0,-6.0,999.003,XS
131.0,-5.0,998.702,XS
131.0,-4.0,998.677,XS
131.0,-3.0,998.858,XS
131.0,-1.0,999.649,XS
132.0,0.0,1000.035,XS
132.0,1.0,1000.572,XS
132.0,2.0,1001.153,XS
132.0,3.0,1001.768,XS
132.0,4.0,1002.412,XS
132.0,5.0,1003.079,XS
132.0,-2.0,999.163,XS
132.0,-6.0,999.381,XS
132.0,-5.0,998.926,XS
132.0,-4.0,998.824,XS
132.0,-3.0,998.891,XS
132.0,-1.0,999.558,XS
133.0,0.0,999.943,XS
133.0,1.0,1000.465,XS
133.0,2.0,1001.05,XS
133.0,3.0,1001.686,XS
133.0,4.0,1002.364,XS
133.0,5.0,1003.079,XS
133.0,-2.0,999.143,XS
133.0,-6.0,999.801,XS
133.0,-5.0,999.21,XS
133.0,-4.0,998.968,XS
133.0,-3.0,998.98,XS
133.0,-1.0,999.5,XS
134.0,0.0,999.648,XS
134.0,1.0,1000.052,XS
134.0,2.0,1000.954,XS
134.0,3.0,1001.605,XS
134.0,4.0,1002.316,XS
134.0,5.0,1003.079,XS
134.0,-2.0,999.143,XS
134.0,-6.0,1000.246,XS
134.0,-5.0,999.965,XS
134.0,-4.0,999.303,XS
134.0,-3.0,999.125,XS
134.0,-1.0,999.382,XS
135.0,0.0,999.648,XS
135.0,1.0,1000.052,XS
135.0,2.0,1000.5,XS
135.0,3.0,1001.106,XS
135.0,4.0,1001.822,XS
135.0,5.0,1002.607,XS
135.0,-2.0,999.291,XS
135.0,-6.0,1003.079,XS
